model_name,fid,val_loss,val_recon,val_kl,disc_train_loss,disc_val_loss,disc_test_accuracy
disc_mlp_labelsmoothed_q0.1_iter18_90000,70.20886993408203,117.90181057128906,93.7836533203125,24.118157220458983,0.12496685835520427,0.16272493817806244,0.98115
disc_mlp_labelsmoothed_q0.1_iter19_95000,67.37142944335938,117.42440095214843,93.68615106201172,23.738249981689453,0.1250555571079254,0.16965759162902833,0.9813
disc_mlp_labelsmoothed_q0.1_iter20_100000,67.68724822998047,116.8396901123047,92.5260455078125,24.313644604492186,0.1229572815656662,0.1612100327014923,0.97805
disc_mlp_labelsmoothed_q0.1_iter21_105000,63.81067657470703,116.430871875,92.13902589111328,24.291845782470702,0.12523045240243275,0.1878613302230835,0.97825
disc_mlp_labelsmoothed_q0.1_iter22_110000,63.53773498535156,116.49398035888672,91.94616037597656,24.54782039489746,0.13063814386526743,0.1785632594227791,0.97255
disc_mlp_labelsmoothed_q0.1_iter23_115000,56.62141418457031,116.1224208251953,91.66934006347657,24.453080639648437,0.12809464647372565,0.18336909157037734,0.9671
disc_mlp_labelsmoothed_q0.1_iter24_120000,58.010223388671875,115.86272166748047,91.6669235107422,24.195798178100585,0.1251373598019282,0.18285812797546386,0.97375
disc_mlp_labelsmoothed_q0.1_iter25_125000,53.89690017700195,115.16903795166016,90.98517595214844,24.183861975097656,0.12978108372688293,0.188553790807724,0.9651
disc_mlp_labelsmoothed_q0.1_iter26_130000,53.61058044433594,114.92163685302734,90.60955588378906,24.31208067626953,0.12391527978579203,0.19425019488334655,0.97135
disc_mlp_labelsmoothed_q0.1_iter27_135000,50.011043548583984,114.34609030761719,90.06063294677735,24.285457159423828,0.1309316432396571,0.1977560913324356,0.9679
disc_mlp_labelsmoothed_q0.1_iter28_140000,49.47023391723633,114.21108171386719,89.73303741455078,24.47804395751953,0.12784632570743562,0.2053635348200798,0.9645
disc_mlp_labelsmoothed_q0.1_iter29_145000,46.6163330078125,113.8888625,89.56287199707032,24.32599076538086,0.13071879634857178,0.1954101049900055,0.96035
disc_mlp_labelsmoothed_q0.1_iter30_150000,43.76382827758789,113.51107528076172,89.40238732910156,24.108688049316406,0.13123688944180806,0.20294948620796205,0.9598
disc_mlp_labelsmoothed_q0.1_iter31_155000,43.61722183227539,113.24590830078125,89.22597283935546,24.019935552978517,0.1304599300146103,0.20552497174739837,0.9615
disc_mlp_labelsmoothed_q0.1_iter32_160000,41.84180450439453,113.86426313476562,89.45873021240234,24.405532952880858,0.12697409924666087,0.22306157469749452,0.9631
disc_mlp_labelsmoothed_q0.1_iter33_165000,38.72861099243164,113.84480594482422,89.50372697753906,24.341078625488283,0.12794372533957163,0.22165494861602783,0.95795
disc_mlp_labelsmoothed_q0.1_iter34_170000,38.15713882446289,113.91494779052735,88.7794586303711,25.13548876953125,0.1284688782652219,0.21656019369363785,0.9576
disc_mlp_labelsmoothed_q0.1_iter35_175000,35.778995513916016,114.25167459716796,90.0751103515625,24.17656436767578,0.12893494540850323,0.24568287649154663,0.95255
disc_mlp_labelsmoothed_q0.1_iter36_180000,33.17277526855469,113.85790598144531,89.59575107421875,24.262155053710938,0.13765840226014456,0.23368698234558105,0.9437
disc_mlp_labelsmoothed_q0.1_iter37_185000,35.86652755737305,113.86175368652344,89.69819627685547,24.163557095336913,0.1321067921559016,0.23261103582382203,0.9507
disc_mlp_labelsmoothed_q0.1_iter38_190000,34.20545196533203,113.59251599121093,89.47729670410156,24.115219647216797,0.13522257201274235,0.24092390837669372,0.94545
disc_mlp_labelsmoothed_q0.1_iter39_195000,34.337440490722656,113.08668962402344,89.3704944946289,23.7161953918457,0.13354878194332123,0.2623053963661194,0.94735
disc_mlp_labelsmoothed_q0.1_iter40_200000,30.545820236206055,112.9212048461914,89.28659953613281,23.63460567626953,0.1308925674200058,0.24108637471199035,0.94285
disc_mlp_labelsmoothed_q0.1_iter41_205000,30.554811477661133,112.6241803466797,89.30995753173828,23.314222958374025,0.13270501595338186,0.2366579580307007,0.9383
disc_mlp_labelsmoothed_q0.1_iter42_210000,30.715015411376953,111.96562774658203,88.63575532226562,23.32987208557129,0.12999400080045065,0.25266984033584594,0.9441
disc_mlp_labelsmoothed_q0.1_iter43_215000,30.744199752807617,112.08840202636719,89.14735998535156,22.941041891479493,0.1419713331778844,0.26233787031173705,0.93025
disc_mlp_labelsmoothed_q0.1_iter44_220000,29.66804313659668,112.04834528808594,88.70510334472657,23.34324177246094,0.13202764169375103,0.27044496574401855,0.9378
disc_mlp_labelsmoothed_q0.1_iter45_225000,27.458850860595703,111.78860184326172,88.6821634399414,23.10643876953125,0.13579846827983857,0.2633196135520935,0.93665
disc_mlp_labelsmoothed_q0.1_iter46_230000,26.530391693115234,111.81373818359376,88.60638859863282,23.207349212646484,0.14423334034283955,0.273820879983902,0.9268
disc_mlp_labelsmoothed_q0.1_iter47_235000,23.681900024414062,111.60194819335938,88.76514161376953,22.836806607055664,0.13554691610336303,0.2726175329208374,0.9276
disc_mlp_labelsmoothed_q0.1_iter48_240000,23.8693790435791,111.2085037109375,87.97291492919922,23.235588677978516,0.1423275823354721,0.26731811895370483,0.93155
disc_mlp_labelsmoothed_q0.1_iter49_245000,23.647144317626953,112.16287220458985,89.18987231445313,22.973000112915038,0.14020675358772278,0.2969272411346435,0.92615
disc_mlp_labelsmoothed_q0.1_iter50_250000,23.30647087097168,112.27979768066406,89.12267912597656,23.157118408203125,0.13665631291071573,0.2997927617073059,0.9244
