model_name,fid,val_loss,val_recon,val_kl,disc_train_loss,disc_val_loss,disc_test_accuracy
cvae_labelsmoothed_q0.1_D30K_iter18_540000,31.498750686645508,110.17794907226562,86.26790451660156,23.91004462890625,0.13056265223821004,0.23114016075134278,0.9494
cvae_labelsmoothed_q0.1_D30K_iter19_570000,26.034713745117188,110.24969676513672,86.58732177734375,23.662374740600587,0.13058213822841644,0.25049228835105897,0.9452
cvae_labelsmoothed_q0.1_D30K_iter20_600000,25.46413803100586,110.95088565673828,87.12810828857423,23.822777807617186,0.1308667875289917,0.24016657218933105,0.9485
cvae_labelsmoothed_q0.1_D30K_iter21_630000,25.931615829467773,111.29647250976562,87.64336203613281,23.653110150146485,0.13594609203338623,0.24119109330177307,0.9438
cvae_labelsmoothed_q0.1_D30K_iter22_660000,26.010845184326172,111.5050771484375,87.92650908203125,23.57856810913086,0.13746316028436026,0.28087848463058473,0.93745
cvae_labelsmoothed_q0.1_D30K_iter23_690000,25.679838180541992,112.06547668457031,88.53235979003907,23.533116802978515,0.140442899787426,0.2831844694137573,0.931
cvae_labelsmoothed_q0.1_D30K_iter24_720000,23.366647720336914,112.82431650390625,89.17316260986328,23.651154208374024,0.13678916976451874,0.28616081476211547,0.9266
cvae_labelsmoothed_q0.1_D30K_iter25_750000,23.239416122436523,113.61735206298827,90.11311993408204,23.504232202148437,0.14588403355280558,0.30227191205024717,0.92155
cvae_labelsmoothed_q0.1_D30K_iter26_780000,23.18665313720703,113.42664100341797,89.95403986816406,23.472600961303712,0.14039543637434643,0.3588941033363342,0.9182
cvae_labelsmoothed_q0.1_D30K_iter27_810000,24.248350143432617,113.07542268066406,89.89312797851562,23.182294720458984,0.14772630882263182,0.3147863544464111,0.91605
cvae_labelsmoothed_q0.1_D30K_iter28_840000,23.547283172607422,113.49869240722656,90.30023671875,23.198455706787108,0.14082630877494812,0.3144787120819092,0.916
cvae_labelsmoothed_q0.1_D30K_iter29_870000,23.514610290527344,113.38754028320312,90.30763850097657,23.07990140991211,0.13965506888230642,0.32178254919052124,0.91335
cvae_labelsmoothed_q0.1_D30K_iter30_900000,21.83562469482422,112.85528575439453,89.8172346069336,23.038050463867187,0.14466900430123011,0.34953141536712645,0.9101
cvae_labelsmoothed_q0.1_D30K_iter31_930000,20.48159408569336,112.48721944580078,89.80890209960937,22.67831719970703,0.14156878893772762,0.3273188543319702,0.9061
cvae_labelsmoothed_q0.1_D30K_iter32_960000,21.903398513793945,112.49971157226562,89.68296501464843,22.816746710205077,0.14042111452023187,0.3434328941345215,0.9021
cvae_labelsmoothed_q0.1_D30K_iter33_990000,21.96579360961914,112.48311960449219,89.2881271484375,23.194993283081054,0.14712162772019705,0.32808242139816285,0.90845
cvae_labelsmoothed_q0.1_D30K_iter34_1020000,19.37360954284668,113.16869897460937,90.61068212890625,22.558017010498048,0.15056900809605916,0.335608509683609,0.8999
cvae_labelsmoothed_q0.1_D30K_iter35_1050000,20.957475662231445,112.63761936035156,89.77434392089843,22.863275445556642,0.14551343800226849,0.35383570499420164,0.9013
cvae_labelsmoothed_q0.1_D30K_iter36_1080000,21.31067657470703,111.80129638671875,88.96911807861328,22.832178143310546,0.1454205806493759,0.3572258905410767,0.9012
cvae_labelsmoothed_q0.1_D30K_iter37_1110000,20.71073341369629,112.31223200683594,89.53548432617187,22.77674797668457,0.14008601311047872,0.35927790298461915,0.8983
cvae_labelsmoothed_q0.1_D30K_iter38_1140000,19.61684799194336,111.54993015136719,88.86224506835937,22.687685174560546,0.15279233328501385,0.37155251750946044,0.8962
cvae_labelsmoothed_q0.1_D30K_iter39_1170000,19.246572494506836,111.84764973144532,89.09106845703126,22.756581927490235,0.14659900348186494,0.345110698223114,0.8928
cvae_labelsmoothed_q0.1_D30K_iter40_1200000,19.637348175048828,111.72344056396484,89.11565627441406,22.607783825683594,0.15007817203998566,0.36628079714775086,0.89535
cvae_labelsmoothed_q0.1_D30K_iter41_1230000,19.88091278076172,111.49372994384765,89.27526444091797,22.218465185546876,0.13912758972644806,0.34872853417396543,0.8957
cvae_labelsmoothed_q0.1_D30K_iter42_1260000,19.679304122924805,112.38127211914062,89.69248939208984,22.688782672119142,0.14339062736034394,0.3528534860610962,0.89605
cvae_labelsmoothed_q0.1_D30K_iter43_1290000,20.58888816833496,111.67904453125,89.10654145507813,22.57250364379883,0.1446224658727646,0.35695822820663453,0.8884
cvae_labelsmoothed_q0.1_D30K_iter44_1320000,20.34794807434082,111.17408372802734,88.60810441894532,22.56597979736328,0.15882420702775318,0.3660757833480835,0.89035
cvae_labelsmoothed_q0.1_D30K_iter45_1350000,19.590484619140625,110.77545639648437,88.0755165283203,22.69993945007324,0.14108740820884705,0.35963852348327635,0.8973
cvae_labelsmoothed_q0.1_D30K_iter46_1380000,19.422273635864258,110.93193745117188,88.77665960693359,22.15527752380371,0.14718678998947143,0.35315462155342103,0.89415
cvae_labelsmoothed_q0.1_D30K_iter47_1410000,21.311689376831055,110.84542780761718,88.60618549804687,22.239242437744142,0.1399308934768041,0.35322171683311465,0.9011
cvae_labelsmoothed_q0.1_D30K_iter48_1440000,20.08538818359375,110.90092587890625,88.57011717529296,22.330808892822265,0.14728819162050882,0.36801232805252077,0.8911
cvae_labelsmoothed_q0.1_D30K_iter49_1470000,19.578081130981445,111.42970404052734,89.3118969970703,22.11780672302246,0.14103633697827658,0.3632894552230835,0.89645
cvae_labelsmoothed_q0.1_D30K_iter50_1500000,20.434547424316406,111.10459185791015,88.90497685546875,22.19961505432129,0.14485181212027867,0.36312011833190916,0.89515
